400420;.. gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;6
400500;"""Schwerer"" Diebstahl von unbaren Zahlungsmitteln";1508
400510;Diebstahl - besonders schwerer Fall;1439
400520;.. gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;69
400700;"""Schwerer"" Diebstahl von/aus Automaten";9847
400710;Diebstahl - besonders schwerer Fall;9659
400720;.. gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;188
400800;"""Schwerer"" Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen";1255
400810;Diebstahl - besonders schwerer Fall;1113
400820;Diebstahl gem. § 244 Abs. 1 Nr. 1 und 2, 244a StGB;142
405*00;in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;1304
405000; in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;1304
405010;Diebstahl - besonders schwerer Fall;1215
405020;.. gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;89
410*00;in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;98516
410000;"Sonstiger - ""schwerer"" Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen";94047
410010;Diebstahl - besonders schwerer Fall;92749
410020;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1298
410100;... von Kraftwagen;985
410110;Diebstahl - besonders schwerer Fall;909
410120;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;76
410200;... von Mopeds und Krafträdern ;421
410210;Diebstahl - besonders schwerer Fall;407
410220;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;14
410300;... von Fahrrädern;1168
410310;Diebstahl - besonders schwerer Fall;1151
410320;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;17
410400;... von Schusswaffen;89
410410;Diebstahl - besonders schwerer Fall;85
410420;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4
410500;... von unbaren Zahlungsmitteln;934
410510;Diebstahl - besonders schwerer Fall;905
410520;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;29
410700;... von/aus Automaten ;709
410710;Diebstahl - besonders schwerer Fall;695
410720;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;14
410800;... von Antiquitäten, Kunst- und sakralen Gegenständen;163
410810;Diebstahl - besonders schwerer Fall;161
410820;Diebstahl gem. § 244 Abs. 1 Nr. 1 und 2, 244a StGB;2
415*00;in/aus Gaststätten, Kantinen, Hotels und Pensionen;27258
415000;"Sonstiger - ""schwerer"" Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen";22091
415010;Diebstahl - besonders schwerer Fall;21751
415020;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;340
415500;... von unbaren Zahlungsmitteln;314
415510;Diebstahl - besonders schwerer Fall;282
415520;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;32
415700;... von/aus Automaten ;4853
415710;Diebstahl - besonders schwerer Fall;4771
415720;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;82
425*00;in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;55354
425000;.. Sonstiges Gut in/aus Kiosken, Warenh., Verkaufsräumen pp.;38291
